0x0106EC|3|3396|Res|Ina|Ena|Vis|notepad+|Address:
0x0106EE|3|3396|Res|Ina|Ena|Vis|notepad+|Edit
0x0106F0|3|3396|Res|Ina|Ena|Vis|notepad+|Port:
0x0106F2|3|3396|Res|Ina|Ena|Vis|notepad+|Edit
0x0106F4|3|3396|Res|Ina|Ena|Vis|notepad+|Connect
0x0106F6|3|3396|Res|Ina|Ena|Vis|notepad+|Serve
0x0106F8|3|3396|Res|Ina|Dis|Vis|notepad+|Disconnect
0x0106FA|3|3396|Res|Ina|Ena|Vis|notepad+|Status:
0x0106FC|3|3396|Res|Ina|Ena|Vis|notepad+|Edit
0x0106FE|3|3396|Res|Ina|Ena|Vis|notepad+|Messages:
0x010700|3|3396|Res|Ina|Ena|Vis|notepad+|Edit
0x010702|3|3396|Res|Ina|Dis|Vis|notepad+|Edit
0x010704|3|3396|Res|Ina|Dis|Vis|notepad+|Send
0x010706|3|3396|Res|Ina|Ena|Vis|notepad+|Connected with:
0x010708|3|3396|Res|Ina|Ena|Vis|notepad+|ListBox
0x01070A|3|3396|Res|Ina|Ena|Hid|notepad+|Resume outgoing data
0x01070C|3|3396|Res|Ina|Ena|Hid|notepad+|Stop outgoing data
0x01070E|3|3396|Res|Ina|Ena|Hid|notepad+|Step
0x010710|3|3396|Res|Ina|Ena|Hid|notepad+|MD5
0x0106E0|1|3396|Res|Ina|Ena|Hid|notepad+|tooltips_class32
0x0106DA|1|3396|Res|Ina|Ena|Hid|notepad+|N++FTPFOLDERDOCKDLG
0x0106DC|2|3396|Res|Ina|Ena|Vis|notepad+|ToolbarWindow32
0x0106DE|2|3396|Res|Ina|Ena|Vis|notepad+|SysTreeView32
0x0106E2|2|3396|Res|Ina|Ena|Vis|notepad+|ListBox
0x0106E4|2|3396|Res|Ina|Ena|Vis|notepad+|msctls_statusbar32
0x0106E6|3|3396|Res|Ina|Ena|Vis|notepad+|msctls_progress32
0x0106D6|1|3396|Res|Ina|Ena|Hid|notepad+|Dialog
0x0106D8|3|3396|Res|Ina|Ena|Vis|notepad+|Edit
0x0106A0|1|3396|Res|Ina|Ena|Hid|notepad+|tooltips_class32
0x03068C|1|3396|Max|Ina|Ena|Vis|notepad+|C:\Documents and Settings\UserXP\Deskt
0x0106CC|1|3396|Res|Ina|Ena|Hid|notepad+|Selected Tab
0x0106CE|3|3396|Res|Ina|Ena|Vis|notepad+|Caption
0x0106D0|3|3396|Res|Ina|Ena|Vis|notepad+|Static
0x0106D2|3|3396|Res|Ina|Ena|Hid|notepad+|Tab1
0x0106CE|3|3396|Res|Ina|Ena|Vis|notepad+|Caption
0x0106D0|3|3396|Res|Ina|Ena|Vis|notepad+|Static
0x0106D2|3|3396|Res|Ina|Ena|Hid|notepad+|Tab1
0x0106C2|1|3396|Res|Ina|Ena|Hid|notepad+|Selected Tab
0x0106C4|3|3396|Res|Ina|Ena|Vis|notepad+|Caption
0x0106C6|3|3396|Res|Ina|Ena|Vis|notepad+|Static
0x0106C8|3|3396|Res|Ina|Ena|Hid|notepad+|Tab1
0x0106C4|3|3396|Res|Ina|Ena|Vis|notepad+|Caption
0x0106C6|3|3396|Res|Ina|Ena|Vis|notepad+|Static
0x0106C8|3|3396|Res|Ina|Ena|Hid|notepad+|Tab1
0x0106B8|1|3396|Res|Ina|Ena|Hid|notepad+|Selected Tab
0x0106BA|3|3396|Res|Ina|Ena|Vis|notepad+|Caption
0x0106BC|3|3396|Res|Ina|Ena|Vis|notepad+|Static
0x0106BE|3|3396|Res|Ina|Ena|Hid|notepad+|Tab1
0x0106BA|3|3396|Res|Ina|Ena|Vis|notepad+|Caption
0x0106BC|3|3396|Res|Ina|Ena|Vis|notepad+|Static
0x0106BE|3|3396|Res|Ina|Ena|Hid|notepad+|Tab1
0x0106AC|1|3396|Res|Ina|Ena|Hid|notepad+|Selected Tab
0x0106AE|3|3396|Res|Ina|Ena|Vis|notepad+|Caption
0x0106B0|3|3396|Res|Ina|Ena|Vis|notepad+|Static
0x0106B2|3|3396|Res|Ina|Ena|Hid|notepad+|Tab1
0x0106AE|3|3396|Res|Ina|Ena|Vis|notepad+|Caption
0x0106B0|3|3396|Res|Ina|Ena|Vis|notepad+|Static
0x0106B2|3|3396|Res|Ina|Ena|Hid|notepad+|Tab1
0x010690|2|3396|Res|Ina|Ena|Vis|notepad+|N
0x010696|2|3396|Res|Ina|Ena|Hid|notepad+|N
0x010698|2|3396|Res|Ina|Ena|Hid|notepad+|N
0x01069A|2|3396|Res|Ina|Ena|Vis|notepad+|Tab
0x01069E|2|3396|Res|Ina|Ena|Hid|notepad+|Tab
0x0106A2|2|3396|Res|Ina|Ena|Hid|notepad+|N
0x0106A4|2|3396|Res|Ina|Ena|Hid|notepad+|splitterContainer
0x0106A6|3|3396|Res|Ina|Ena|Vis|notepad+|wespliter
0x0106A8|2|3396|Res|Ina|Ena|Vis|notepad+|msctls_statusbar32
0x0106AA|2|3396|Res|Ina|Ena|Hid|notepad+|dockingManager
0x0106B6|2|3396|Res|Ina|Ena|Hid|notepad+|wedockspliter
0x0106C0|2|3396|Res|Ina|Ena|Hid|notepad+|wedockspliter
0x0106CA|2|3396|Res|Ina|Ena|Hid|notepad+|nsdockspliter
0x0106D4|2|3396|Res|Ina|Ena|Hid|notepad+|nsdockspliter
0x0106E8|2|3396|Res|Ina|Ena|Hid|notepad+|N
0x010714|2|3396|Res|Ina|Ena|Vis|notepad+|ReBarWindow32
0x010712|3|3396|Res|Ina|Ena|Vis|notepad+|ToolbarWindow32
0x010716|2|3396|Res|Ina|Ena|Vis|notepad+|ReBarWindow32
0x010718|3|3396|Res|Ina|Ena|Vis|notepad+|#32770
0x01071A|4|3396|Res|Ina|Ena|Vis|notepad+|X
0x01071C|4|3396|Res|Ina|Ena|Vis|notepad+|Find :
0x01071E|4|3396|Res|Ina|Ena|Vis|notepad+|Edit
0x010720|4|3396|Res|Ina|Ena|Vis|notepad+|<
0x010722|4|3396|Res|Ina|Ena|Vis|notepad+|>
0x010724|4|3396|Res|Ina|Ena|Vis|notepad+|Highlight all
0x010726|4|3396|Res|Ina|Ena|Vis|notepad+|Match case
0x010728|4|3396|Res|Ina|Ena|Vis|notepad+|Find Status
0x010666|1|2148|Res|Ina|Ena|Vis|firefox|FileBxBarWndClass_v2
0x010640|1|2148|Max|Ina|Ena|Vis|firefox|get window handle - AutoIt Forums - Pa
0x01064A|2|2148|Res|Ina|Ena|Vis|firefox|MozillaWindowClass
0x010672|3|2148|Res|Ina|Ena|Vis|firefox|MozillaContentWindowClass
0x100738|4|2148|Res|Ina|Ena|Vis|firefox|MozillaWindowClass
0x1A0760|4|2148|Res|Ina|Ena|Hid|firefox|MozillaWindowClass
0x110682|4|2148|Res|Ina|Ena|Hid|firefox|MozillaWindowClass
0x0B075C|3|2148|Res|Ina|Ena|Hid|firefox|MozillaContentWindowClass
0x09075E|4|2148|Res|Ina|Ena|Vis|firefox|MozillaWindowClass
0x01066E|3|2148|Res|Ina|Ena|Hid|firefox|MozillaContentWindowClass
0x020746|4|2148|Res|Ina|Ena|Vis|firefox|MozillaWindowClass
0x010676|3|2148|Res|Ina|Ena|Hid|firefox|MozillaContentWindowClass
0x020680|4|2148|Res|Ina|Ena|Vis|firefox|MozillaWindowClass
0x07073A|3|2148|Res|Ina|Ena|Hid|firefox|MozillaContentWindowClass
0x020732|4|2148|Res|Ina|Ena|Vis|firefox|MozillaWindowClass
0x050734|3|2148|Res|Ina|Ena|Hid|firefox|MozillaContentWindowClass
0x020758|4|2148|Res|Ina|Ena|Vis|firefox|MozillaWindowClass
0x01066A|3|2148|Res|Ina|Ena|Hid|firefox|MozillaContentWindowClass
0x01067E|4|2148|Res|Ina|Ena|Vis|firefox|MozillaWindowClass
0x010658|3|2148|Res|Ina|Ena|Vis|firefox|MozillaWindowClass
0x01065A|4|2148|Res|Ina|Ena|Vis|firefox|MozillaUIWindowClass
0x010660|5|2148|Res|Ina|Ena|Vis|firefox|MozillaWindowClass
0x010654|3|2148|Res|Ina|Ena|Hid|firefox|MozillaWindowClass
0x010656|4|2148|Res|Ina|Ena|Hid|firefox|MozillaUIWindowClass
0x01065E|5|2148|Res|Ina|Ena|Hid|firefox|MozillaWindowClass
0x010650|3|2148|Res|Ina|Ena|Vis|firefox|MozillaWindowClass
0x010652|4|2148|Res|Ina|Ena|Vis|firefox|MozillaUIWindowClass
0x01065C|5|2148|Res|Ina|Ena|Vis|firefox|MozillaWindowClass
0x01078E|1|3396|Res|Ina|Ena|Hid|notepad+|ComboLBox
0x05078A|1|3396|Res|Ina|Ena|Hid|notepad+|ComboLBox
0x1F074E|1|3396|Res|Ina|Ena|Hid|notepad+|ComboLBox
0x12076C|1|3396|Res|Ina|Ena|Hid|notepad+|ComboLBox
0x040674|1|1468|Res|Ina|Ena|Vis|Tooler|Tooler
0x020630|1|2148|Res|Ina|Ena|Hid|firefox|FirefoxMessageWindow
0x080620|1|3332|Res|Ina|Ena|Hid|x|Static
0x090440|1|1796|Res|Ina|Ena|Hid|explorer|WorkerW
0x01063E|1|2148|Res|Ina|Ena|Hid|firefox|MozillaHiddenWindowClass
0x010648|2|2148|Res|Ina|Ena|Vis|firefox|MozillaWindowClass
0x01063C|1|2148|Res|Ina|Dis|Hid|firefox|NetscapeDispatchWnd
0x01063A|1|2148|Res|Ina|Ena|Hid|firefox|nsAppShell:EventWindow
0x010636|1|2148|Res|Ina|Ena|Hid|firefox|DDEMLEvent
0x010634|1|2148|Res|Ina|Ena|Hid|firefox|DDEMLMom
0x01062E|1|3332|Res|Ina|Ena|Hid|x|VBBubbleRT6
0x020626|1|3332|Res|Ina|Ena|Hid|x|Internet Explorer_Hidden
0x01061E|1|3332|Res|Ina|Ena|Hid|x|WorkerW
0x02060E|1|3332|Res|Ina|Ena|Hid|x|tooltips_class32
0x03060A|1|3332|Res|Ina|Ena|Hid|x|tooltips_class32
0x0105AC|1|3332|Res|Ina|Ena|Hid|x|ComboLBox
0x01056C|1|3332|Res|Ina|Ena|Hid|x|ComboLBox
0x010552|1|3332|Res|Ina|Ena|Hid|x|ComboLBox
0x0104C6|1|3332|Res|Ina|Ena|Hid|x|ComboLBox
0x010478|1|3332|Res|Ina|Ena|Hid|x|ComboLBox
0x010474|1|3332|Res|Ina|Ena|Hid|x|ComboLBox
0x010448|1|3332|Res|Ina|Ena|Hid|x|ComboLBox
0x02041A|1|3332|Res|Ina|Ena|Hid|x|ComboLBox
0x020432|1|3332|Res|Ina|Ena|Hid|x|VBMsoStdCompMgr
0x020136|1|888|Res|Ina|Ena|Hid|CCC|DDE Server Window
0x010402|1|2268|Res|Ina|Dis|Hid|dgnsvc|ATL:004430B8
0x02040E|1|888|Res|Ina|Ena|Hid|CCC|WindowsForms10.Window.8.app.0.3d893c
0x010410|1|888|Res|Ina|Ena|Hid|CCC|WindowsForms10.Window.0.app.0.3d893c
0x010408|1|888|Res|Ina|Ena|Hid|CCC|WindowsForms10.Window.0.app.0.3d893c
0x060272|1|1584|Res|Ina|Ena|Hid|FrzState|Frzstate2k
0x0103EE|1|1584|Res|Ina|Ena|Hid|FrzState|TPUtilWindow
0x0101D6|1|1144|Res|Ina|Dis|Hid|ctfmon|CicLoaderWndClass
0x0103DE|1|1924|Res|Ina|Ena|Hid|WinList|WinList
0x0103DA|1|284|Res|Ina|Ena|Hid|orbitdm|tooltips_class32
0x0103D6|1|284|Res|Ina|Ena|Hid|orbitdm|tooltips_class32
0x0103D2|1|284|Res|Ina|Ena|Hid|orbitdm|tooltips_class32
0x010398|1|1956|Res|Ina|Ena|Hid|FileBX|tooltips_class32
0x0102FA|1|1956|Res|Ina|Ena|Hid|FileBX|FileBox eXtender
0x010300|2|1956|Res|Ina|Ena|Vis|FileBX|<<
0x010302|2|1956|Res|Ina|Ena|Vis|FileBX|E&xit
0x010304|2|1956|Res|Ina|Ena|Vis|FileBX|&Help
0x010306|2|1956|Res|Ina|Ena|Vis|FileBX|About FbX
0x010308|2|1956|Res|Ina|Ena|Vis|FileBX|H&ide
0x01030A|2|1956|Res|Ina|Ena|Vis|FileBX|Press Help button for usage tips.
0x01030C|2|1956|Res|Ina|Ena|Hid|FileBX|Button
0x01030E|2|1956|Res|Ina|Ena|Vis|FileBX|#32770
0x010310|3|1956|Res|Ina|Ena|Vis|FileBX|Shell Embedding
0x010316|4|1956|Res|Ina|Ena|Vis|FileBX|Shell DocObject View
0x0103E2|5|1956|Res|Ina|Ena|Vis|FileBX|Internet Explorer_Server
0x01032A|2|1956|Res|Ina|Ena|Hid|FileBX|Settings
0x01032C|3|1956|Res|Ina|Ena|Vis|FileBX|FileBX Buttons to Display
0x01032E|3|1956|Res|Ina|Ena|Vis|FileBX|Push-pin button to keep windows on top
0x010330|3|1956|Res|Ina|Ena|Vis|FileBX|Roll-up button to display only the tit
0x010332|3|1956|Res|Ina|Ena|Vis|FileBX|When rolled up, keep the window bar on
0x010334|3|1956|Res|Ina|Ena|Vis|FileBX|Favorites button on:
0x010336|3|1956|Res|Ina|Ena|Vis|FileBX|file boxes
0x010338|3|1956|Res|Ina|Ena|Vis|FileBX|Explorer folders
0x01033A|3|1956|Res|Ina|Ena|Vis|FileBX|Recent folders button on:
0x01033C|3|1956|Res|Ina|Ena|Vis|FileBX|file boxes
0x01033E|3|1956|Res|Ina|Ena|Vis|FileBX|Explorer folders
0x010340|3|1956|Res|Ina|Ena|Vis|FileBX|Move FbX buttons to the left by 
0x010342|3|1956|Res|Ina|Ena|Vis|FileBX|Edit
0x010344|3|1956|Res|Ina|Ena|Vis|FileBX|pixels
0x010346|3|1956|Res|Ina|Ena|Vis|FileBX|Move FbX buttons to the left by 
0x010348|3|1956|Res|Ina|Ena|Vis|FileBX|Edit
0x01034A|3|1956|Res|Ina|Ena|Vis|FileBX|more pixels, if a window is maximized.
0x01034C|3|1956|Res|Ina|Ena|Vis|FileBX|Display FbX icon in the system tray
0x01034E|3|1956|Res|Ina|Ena|Vis|FileBX|Re-use the same Explorer window when s
0x010350|2|1956|Res|Ina|Ena|Hid|FileBX|File Boxes
0x010352|3|1956|Res|Ina|Ena|Vis|FileBX|Auto-switch std. file boxes to "Detail
0x010354|3|1956|Res|Ina|Dis|Vis|FileBX|... and auto-size columns
0x010356|3|1956|Res|Ina|Dis|Vis|FileBX|Sort columns by
0x010358|3|1956|Res|Ina|Dis|Vis|FileBX|Name
0x01035A|3|1956|Res|Ina|Dis|Vis|FileBX|Size
0x01035C|3|1956|Res|Ina|Dis|Vis|FileBX|Type
0x01035E|3|1956|Res|Ina|Dis|Vis|FileBX|Date
0x010360|3|1956|Res|Ina|Dis|Vis|FileBX|Ascending
0x010362|3|1956|Res|Ina|Dis|Vis|FileBX|Descending
0x010364|3|1956|Res|Ina|Ena|Vis|FileBX|Resize std. file boxes to
0x010366|3|1956|Res|Ina|Ena|Vis|FileBX|Edit
0x010368|3|1956|Res|Ina|Ena|Vis|FileBX|% width and 
0x01036A|3|1956|Res|Ina|Ena|Vis|FileBX|Edit
0x01036C|3|1956|Res|Ina|Ena|Vis|FileBX|% height of the original size.
0x01036E|3|1956|Res|Ina|Ena|Vis|FileBX|Click-switch file box folder feature
0x010370|3|1956|Res|Ina|Ena|Vis|FileBX|Disabled
0x010372|3|1956|Res|Ina|Ena|Vis|FileBX|Enable for clicks on opened Explorer f
0x010374|3|1956|Res|Ina|Ena|Vis|FileBX|Enable for clicks on any window (switc
0x010376|2|1956|Res|Ina|Ena|Hid|FileBX|Keys && Menus
0x010378|3|1956|Res|Ina|Ena|Vis|FileBX|To select hot key combinations that wi
0x01037A|3|1956|Res|Ina|Ena|Vis|FileBX|Open favorites menu:
0x01037C|3|1956|Res|Ina|Ena|Vis|FileBX|msctls_hotkey32
0x01037E|3|1956|Res|Ina|Ena|Vis|FileBX|Open recent menu:
0x010380|3|1956|Res|Ina|Ena|Vis|FileBX|msctls_hotkey32
0x010382|3|1956|Res|Ina|Ena|Vis|FileBX|Add underscored numbers to Recent menu
0x010384|3|1956|Res|Ina|Ena|Vis|FileBX|Display full path on the "Recent" menu
0x010386|3|1956|Res|Ina|Ena|Vis|FileBX|Sort "Recent" menu alphabetically
0x010388|3|1956|Res|Ina|Ena|Vis|FileBX|Add "Always on top" command to a windo
0x01038A|3|1956|Res|Ina|Ena|Vis|FileBX|Add "Roll up" command to a window syst
0x01038C|3|1956|Res|Ina|Ena|Vis|FileBX|Display
0x01038E|3|1956|Res|Ina|Ena|Vis|FileBX|Edit
0x010390|3|1956|Res|Ina|Ena|Vis|FileBX|items on Recent Folders menu
0x010392|3|1956|Res|Ina|Ena|Vis|FileBX|Add folders from Windows "My Recent Do
0x010394|2|1956|Res|Ina|Ena|Vis|FileBX|Favorites
0x010396|3|1956|Res|Ina|Ena|Vis|FileBX|Tree1
0x01039A|3|1956|Res|Ina|Ena|Vis|FileBX|&New Item...
0x01039C|3|1956|Res|Ina|Ena|Vis|FileBX|New Sub-&Menu
0x01039E|3|1956|Res|Ina|Ena|Vis|FileBX|Add &Separator
0x0103A0|3|1956|Res|Ina|Ena|Vis|FileBX|&Update Shortcuts...
0x0103A2|3|1956|Res|Ina|Ena|Vis|FileBX|&Test Menu
0x0103A4|3|1956|Res|Ina|Dis|Vis|FileBX|&Edit Item...
0x0103A6|3|1956|Res|Ina|Dis|Vis|FileBX|&Rename
0x0103A8|3|1956|Res|Ina|Dis|Vis|FileBX|&Delete Item
0x0103AA|3|1956|Res|Ina|Dis|Vis|FileBX|Delete &All...
0x0103AC|3|1956|Res|Ina|Ena|Vis|FileBX|Currently selected item:
0x0103AE|3|1956|Res|Ina|Ena|Vis|FileBX|Edit
0x0103B0|3|1956|Res|Ina|Ena|Hid|FileBX|Edit
0x0103B2|3|1956|Res|Ina|Ena|Vis|FileBX|Switch Config
0x0103B4|2|1956|Res|Ina|Ena|Hid|FileBX|Exceptions
0x0103B6|3|1956|Res|Ina|Ena|Vis|FileBX|A few programs will not work correctly
0x0103B8|3|1956|Res|Ina|Ena|Vis|FileBX|Add Program to Exceptions...
0x0103BA|3|1956|Res|Ina|Dis|Vis|FileBX|Delete Program from Exceptions
0x0103BC|3|1956|Res|Ina|Ena|Vis|FileBX|Exception List:
0x0103BE|3|1956|Res|Ina|Ena|Vis|FileBX|ListBox
0x0103C0|3|1956|Res|Ina|Ena|Vis|FileBX|Do not handle this program at all
0x0103C2|3|1956|Res|Ina|Ena|Vis|FileBX|No pushpin button
0x0103C4|3|1956|Res|Ina|Ena|Vis|FileBX|No Favorites or Recent buttons
0x0103C6|3|1956|Res|Ina|Ena|Vis|FileBX|Allow horizontal resize of file boxes
0x0103C8|3|1956|Res|Ina|Ena|Vis|FileBX|Allow vertical resize of file boxes
0x0103CA|3|1956|Res|Ina|Ena|Vis|FileBX|No roll-up button
0x0103CC|3|1956|Res|Ina|Ena|Vis|FileBX|Move FbX buttons to the left by 
0x0103CE|3|1956|Res|Ina|Ena|Vis|FileBX|Edit
0x0103D0|3|1956|Res|Ina|Ena|Vis|FileBX|pixels
0x0102FE|2|1956|Res|Ina|Ena|Vis|FileBX|Tab1
0x020326|1|1956|Res|Ina|Ena|Hid|FileBX|Internet Explorer_Hidden
0x0102C0|1|284|Res|Ina|Ena|Hid|orbitdm|tooltips_class32
0x0102B0|1|284|Res|Ina|Ena|Hid|orbitdm|Orbit
0x0102B6|2|284|Res|Ina|Ena|Vis|orbitdm|ReBarWindow32
0x0102BA|3|284|Res|Ina|Ena|Vis|orbitdm|ToolbarWindow32
0x0102B2|3|284|Res|Ina|Ena|Vis|orbitdm|myCommandBar
0x0102B8|2|284|Res|Ina|Ena|Vis|orbitdm|Ready
0x030278|3|284|Res|Ina|Ena|Vis|orbitdm|Follow us on Twitter
0x0103D4|3|284|Res|Ina|Dis|Vis|orbitdm|or
0x0103D8|3|284|Res|Ina|Ena|Vis|orbitdm|Become a fan on Facebook
0x0102BC|2|284|Res|Ina|Ena|Vis|orbitdm|ATL:00508128
0x0102BE|3|284|Res|Ina|Ena|Vis|orbitdm|ATL:005081D0
0x0102C2|3|284|Res|Ina|Ena|Vis|orbitdm|MySplitterWindowClass
0x0102C4|4|284|Res|Ina|Ena|Vis|orbitdm|ATL:00507638
0x0102D6|5|284|Res|Ina|Ena|Vis|orbitdm|ATL:00509500
0x0102D8|6|284|Res|Ina|Ena|Vis|orbitdm|SysHeader32
0x0102CE|5|284|Res|Ina|Ena|Hid|orbitdm|ATL:00509500
0x0102D0|6|284|Res|Ina|Ena|Vis|orbitdm|SysHeader32
0x0102CA|5|284|Res|Ina|Ena|Hid|orbitdm|ATL:00509448
0x0102C6|5|284|Res|Ina|Ena|Vis|orbitdm|ATL:SysTabControl32
0x0102DC|4|284|Res|Ina|Ena|Vis|orbitdm|ATL:00507708
0x0102DE|5|284|Res|Ina|Ena|Vis|orbitdm|SysHeader32
0x02031A|1|364|Res|Ina|Ena|Vis|VirtuaWi|VirtuaWinMainClass
0x0102EC|1|888|Res|Ina|Ena|Vis|CCC|AMD:CCC-AEMCapturingWindow
0x0102F2|1|888|Res|Ina|Ena|Hid|CCC|WindowsForms10.Window.0.app.0.3d893c
0x01031E|1|284|Res|Ina|Ena|Hid|orbitdm|ATL:005085E8
0x0102F0|1|888|Res|Ina|Ena|Hid|CCC|.NET-BroadcastEventWindow.2.0.0.0.3d89
0x0102E0|1|284|Res|Ina|Ena|Hid|orbitdm|tooltips_class32
0x0102DA|1|284|Res|Ina|Ena|Hid|orbitdm|tooltips_class32
0x0102B4|1|448|Res|Ina|Ena|Hid|orbitnet|ORBTPROS_APP
0x0102D4|1|284|Res|Ina|Ena|Hid|orbitdm|tooltips_class32
0x0902A6|1|284|Res|Ina|Ena|Hid|orbitdm|TimeSynWindow
0x010270|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x01026E|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x01026C|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x01026A|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010268|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010266|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010264|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010262|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010260|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x01025E|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x01025C|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x01025A|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010258|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x020248|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x02024C|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x02024E|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x020252|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010256|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010254|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010250|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x01024A|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010246|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010244|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010242|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010240|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x01023E|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x01023C|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x01023A|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010238|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010236|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010234|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010232|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010230|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x01022E|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x01022C|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x01022A|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x020222|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x020224|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x020226|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x020228|1|1932|Res|Ina|Ena|Hid|HDeck|tooltips_class32
0x010220|1|1932|Res|Ina|Ena|Hid|HDeck|Afx:400000:0:10011:1100063:0
0x0101F4|1|1932|Res|Ina|Ena|Hid|HDeck|#32770
0x0101F6|3|1932|Res|Ina|Ena|Vis|HDeck|Static
0x0102CC|1|1796|Res|Ina|Ena|Hid|explorer|Connections Tray
0x020050|1|1932|Max|Ina|Ena|Hid|HDeck|VIA HD Audio Deck
0x020046|2|1932|Res|Ina|Ena|Vis|HDeck|Static
0x020042|2|1932|Res|Ina|Ena|Vis|HDeck|Static
0x020052|2|1932|Res|Ina|Ena|Vis|HDeck|Static
0x03004A|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x0100B8|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x0100BC|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x0100C0|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x0100C4|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x0100C8|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x0100CC|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x0100D0|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x0100D4|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x0100D8|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x0100DC|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x0100E0|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x0100E4|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x0100E8|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x0100EC|2|1932|Res|Ina|Ena|Hid|HDeck|Slider1
0x0100EE|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x0100F2|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x0100FA|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x0100FE|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x010102|2|1932|Res|Ina|Ena|Hid|HDeck|0
0x010104|2|1932|Res|Ina|Ena|Hid|HDeck|Spin1
0x010106|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x01010A|3|1932|Res|Ina|Ena|Vis|HDeck|Edit
0x01010C|2|1932|Res|Ina|Ena|Hid|HDeck|ComboBox
0x010110|3|1932|Res|Ina|Ena|Vis|HDeck|Edit
0x010212|1|488|Res|Ina|Ena|Hid|acrotray|AcrobatTrayIcon
0x010202|1|1796|Res|Ina|Ena|Hid|explorer|Power Meter
0x010206|2|1796|Res|Ina|Ena|Vis|explorer|Power status
0x010208|2|1796|Res|Ina|Ena|Vis|explorer|&Always show icon on the taskbar.
0x01020A|2|1796|Res|Ina|Ena|Vis|explorer|Show details for each &battery.
0x01020C|2|1796|Res|Ina|Ena|Hid|explorer|Static
0x0101FC|1|1796|Res|Ina|Ena|Hid|explorer|MS_WebcheckMonitor
